"id"	"long"	"lat"
1064	-78.29184	37.407414
1065	-77.659621	37.289679
1066	-77.031117	37.168908
1067	-76.406397	37.045162
1068	-121.487708	37.597514
1069	-120.857892	37.722241
1070	-120.224225	37.843919
1071	-119.586779	37.962487
1072	-118.945632	38.077881
1073	-118.300861	38.190042
1074	-117.652551	38.298909
1075	-117.000787	38.404424
1076	-116.345659	38.50653
1077	-115.687262	38.60517
1078	-115.025692	38.700289
1079	-114.36105	38.791835
1080	-113.693439	38.879756
1081	-113.022967	38.964002
1082	-112.349744	39.044524
1083	-111.673884	39.121276
1084	-110.995503	39.194214
1085	-110.314721	39.263293
1086	-109.631661	39.328474
1087	-108.946448	39.389718
1088	-108.259209	39.446989
1089	-107.570076	39.500251
1090	-106.879181	39.549473
1091	-106.186658	39.594624
1092	-105.492646	39.635678
1093	-104.797283	39.672609
1094	-104.100709	39.705395
1095	-103.403068	39.734014
1096	-102.704503	39.758451
1097	-102.005159	39.778688
1098	-101.305181	39.794715
1099	-100.604717	39.80652
1100	-99.903914	39.814097
1101	-99.202921	39.81744
1102	-98.501884	39.816548
1103	-97.800952	39.811422
1104	-97.100274	39.802064
1105	-96.399997	39.78848
1106	-95.700268	39.770679
1107	-95.001234	39.748672
1108	-94.303041	39.722472
1109	-93.605832	39.692096
1110	-92.909751	39.657562
1111	-92.214939	39.618892
1112	-91.521538	39.576109
1113	-90.829684	39.52924
1114	-90.139514	39.478313
1115	-89.451162	39.423359
1116	-88.764761	39.364411
1117	-88.080439	39.301505
1118	-87.398323	39.234677
1119	-86.718537	39.163968
1120	-86.041204	39.089419
1121	-85.36644	39.011074
1122	-84.694362	38.928978
1123	-84.025081	38.843179
1124	-83.358708	38.753725
1125	-82.695347	38.660668
1126	-82.035101	38.564059
1127	-81.378069	38.463953
1128	-80.724347	38.360405
1129	-80.074026	38.253471
1130	-79.427196	38.14321
1131	-78.783941	38.02968
1132	-78.144343	37.912942
1133	-77.508479	37.793057
1134	-76.876425	37.670088
1135	-122.27769	37.966775
1136	-121.01495	38.223766
1137	-120.377621	38.34765
1138	-119.736415	38.468373
1139	-119.09141	38.585873
1140	-118.442685	38.700086
1141	-117.790326	38.810952
1142	-117.13442	38.91841
1143	-116.475059	39.022401
1144	-115.812338	39.122868
1145	-115.146357	39.219754
1146	-114.477217	39.313005
1147	-113.805025	39.402567
1148	-113.12989	39.488389
1149	-112.451926	39.570422
1150	-111.771249	39.648617
1151	-111.087978	39.722928
1152	-110.402236	39.793312
1153	-109.714149	39.859726
1154	-109.023845	39.922131
1155	-108.331456	39.980488
1156	-107.637115	40.034763
1157	-106.94096	40.084923
1158	-106.243129	40.130935
1159	-105.543764	40.172773
1160	-104.843006	40.21041
1161	-104.141002	40.243823
1162	-103.437897	40.272991
1163	-102.733841	40.297895
1164	-102.028981	40.318521
1165	-101.323468	40.334855
1166	-100.617455	40.346887
1167	-99.911092	40.354609
1168	-99.204532	40.358017
1169	-98.497928	40.357108
1170	-97.791432	40.351883
1171	-97.085198	40.342345
1172	-96.379377	40.328501
1173	-95.674121	40.310358
1174	-94.969581	40.287929
1175	-94.265907	40.261227
1176	-93.563248	40.230269
1177	-92.861751	40.195075
1178	-92.161562	40.155666
1179	-91.462825	40.112067
1180	-90.765683	40.064305
1181	-90.070275	40.012408
1182	-89.37674	39.95641
1183	-88.685213	39.896344
1184	-87.995827	39.832246
1185	-87.308712	39.764155
1186	-86.623995	39.692112
1187	-85.941801	39.61616
1188	-85.262252	39.536344
1189	-84.585466	39.452709
1190	-83.911557	39.365306
1191	-83.240637	39.274184
1192	-82.572814	39.179396
1193	-81.908193	39.080995
1194	-81.246875	38.979038
1195	-80.588957	38.87358
1196	-79.934534	38.764679
1197	-79.283695	38.652397
1198	-78.636526	38.536792
1199	-77.993111	38.417927
1200	-77.353529	38.295865
1201	-75.45851	37.911138
1202	-122.445859	38.463087
1203	-121.812969	38.595425
1204	-121.175958	38.724686
1205	-120.534893	38.850803
1206	-119.88985	38.973711
1207	-119.240907	39.093343
1208	-118.588145	39.209636
1209	-117.931649	39.322527
1210	-117.271509	39.431954
1211	-116.607819	39.537856
1212	-115.940676	39.640175
1213	-115.27018	39.738852
1214	-114.596436	39.833831
1215	-113.919553	39.925058
1216	-113.239643	40.01248
1217	-112.556821	40.096045
1218	-111.871207	40.175704
1219	-111.182924	40.25141
1220	-110.492096	40.323117
1221	-109.798853	40.390783
1222	-109.103327	40.454366
1223	-108.405653	40.513827
1224	-107.70597	40.56913
1225	-107.004416	40.620241
1226	-106.301136	40.667128
1227	-105.596273	40.709762
1228	-104.889977	40.748116
1229	-104.182395	40.782166
1230	-103.473679	40.81189
1231	-102.763981	40.837271
1232	-102.053456	40.858291
1233	-101.342257	40.874937
1234	-100.630542	40.887199
1235	-99.918466	40.89507
1236	-99.206188	40.898543
1237	-98.493864	40.897616
1238	-97.781651	40.892291
1239	-97.069709	40.882571
1240	-96.358192	40.868461
1241	-95.647258	40.849972
1242	-94.937062	40.827114
1243	-94.227759	40.799902
1244	-93.519502	40.768354
1245	-92.812443	40.732489
1246	-92.106732	40.692329
1247	-91.402518	40.647901
1248	-90.699948	40.599232
1249	-89.999164	40.546352
1250	-89.30031	40.489293
1251	-88.603524	40.428092
1252	-87.908943	40.362785
1253	-87.216701	40.293412
1254	-86.526929	40.220015
1255	-85.839754	40.142639
1256	-85.155301	40.061329
1257	-84.473691	39.976134
1258	-83.795042	39.887104
1259	-83.119468	39.794291
1260	-82.447079	39.697748
1261	-81.777982	39.59753
1262	-81.11228	39.493695
1263	-80.450074	39.386301
1264	-79.791458	39.275408
1265	-79.136523	39.161077
1266	-78.485359	39.04337
1267	-77.838048	38.922351
1268	-77.194671	38.798084
1269	-76.555305	38.670635
1270	-75.92002	38.54007
1271	-75.288887	38.406457
1272	-123.250402	38.820972
1273	-122.618215	38.95872
1274	-121.98173	39.093414
1275	-121.341016	39.224985
1276	-120.696143	39.353363
1277	-120.047186	39.478483
1278	-119.394223	39.600276
1279	-118.737337	39.718676
1280	-118.076615	39.83362
1281	-117.412149	39.945043
1282	-116.744033	40.052883
1283	-116.072366	40.157079
1284	-115.397251	40.257573
1285	-114.718795	40.354306
1286	-114.03711	40.447221
1287	-113.352308	40.536265
1288	-112.66451	40.621385
1289	-111.973837	40.70253
1290	-111.280414	40.779652
1291	-110.584371	40.852703
1292	-109.885841	40.921639
1293	-109.184958	40.986418
1294	-108.481862	41.047
1295	-107.776694	41.103348
1296	-107.069599	41.155426
1297	-106.360724	41.203201
1298	-105.650218	41.246643
1299	-104.938233	41.285726
1300	-104.224923	41.320423
1301	-103.510442	41.350713
1302	-102.79495	41.376577
1303	-102.078603	41.397998
1304	-101.361563	41.414962
1305	-100.643989	41.427458
1306	-99.926044	41.435478
1307	-99.207889	41.439017
1308	-98.489687	41.438073
1309	-97.771601	41.432647
1310	-97.053793	41.422741
1311	-96.336424	41.408362
1312	-95.619656	41.38952
1313	-94.90365	41.366227
1314	-94.188564	41.338497
1315	-93.474558	41.306348
1316	-92.761786	41.269802
1317	-92.050406	41.22888
1318	-91.340568	41.18361
1319	-90.632424	41.134019
1320	-89.926123	41.080139
1321	-89.22181	41.022004
1322	-88.519629	40.95965
1323	-87.81972	40.893115
1324	-87.122221	40.822441
1325	-86.427265	40.74767
1326	-85.734985	40.668848
1327	-85.045507	40.586024
1328	-84.358956	40.499245
1329	-83.675452	40.408564
1330	-82.995113	40.314034
1331	-82.318051	40.215711
1332	-81.644375	40.113651
1333	-80.974191	40.007913
1334	-80.3076	39.898557
1335	-79.644699	39.785643
1336	-78.985582	39.669236
1337	-78.330338	39.549399
1338	-77.679052	39.426198
1339	-77.031805	39.299698
1340	-75.749733	39.037072
1341	-123.430603	39.313474
1342	-122.794866	39.453652
1343	-122.15472	39.590732
1344	-121.510233	39.724642
1345	-120.861477	39.855312
1346	-120.208526	39.982672
1347	-119.551461	40.106655
1348	-118.890365	40.227191
1349	-118.225327	40.344215
1350	-117.556439	40.457662
1351	-116.883798	40.567468
1352	-116.207505	40.673569
1353	-115.527664	40.775905
1354	-114.844385	40.874417
1355	-114.157782	40.969046
1356	-113.467971	41.059737
1357	-112.775074	41.146435
1358	-112.079216	41.229089
1359	-111.380525	41.307647
1360	-110.679135	41.382063
1361	-109.975181	41.45229
1362	-109.268802	41.518284
1363	-108.560142	41.580005
1364	-107.849346	41.637413
1365	-107.136563	41.690473
1366	-106.421943	41.739151
1367	-105.705642	41.783415
1368	-104.987815	41.823237
1369	-104.26862	41.858593
1370	-103.548219	41.889458
1371	-102.826773	41.915813
1372	-102.104445	41.937641
1373	-101.381402	41.954928
1374	-100.657808	41.967662
1375	-99.933831	41.975835
1376	-99.209638	41.979441
1377	-98.485396	41.978479
1378	-97.761273	41.972949
1379	-97.037437	41.962855
1380	-96.314055	41.948203
1381	-95.591293	41.929002
1382	-94.869316	41.905266
1383	-94.14829	41.87701
1384	-93.428377	41.844251
1385	-92.709739	41.807012
1386	-91.992535	41.765315
1387	-91.276923	41.719189
1388	-90.563058	41.668662
1389	-89.851093	41.613767
1390	-89.141179	41.554538
1391	-88.433462	41.491013
1392	-87.728087	41.423231
1393	-87.025196	41.351235
1394	-86.324926	41.275069
1395	-85.627412	41.19478
1396	-84.932785	41.110417
1397	-84.241173	41.022031
1398	-83.552698	40.929675
1399	-82.867481	40.833404
1400	-82.185636	40.733275
1401	-81.507276	40.629346
1402	-80.832508	40.521677
1403	-80.161435	40.410331
1404	-79.494157	40.29537
1405	-78.830768	40.176859
1406	-78.171359	40.054863
1407	-77.516016	39.92945
1408	-76.864822	39.800687
1409	-76.217855	39.668644
1410	-75.575188	39.533391
1411	-74.93689	39.394998
1412	-123.615273	39.805224
1413	-122.975923	39.947863
1414	-122.33205	40.087359
1415	-121.683719	40.223638
1416	-121.031004	40.35663
1417	-120.373981	40.486261
1418	-119.71273	40.612463
1419	-119.047336	40.735165
1420	-118.377889	40.854299
1421	-117.704482	40.969798
1422	-117.027216	41.081597
1423	-116.346191	41.189631
1424	-115.661515	41.293837
1425	-114.9733	41.394154
1426	-114.281662	41.490523
1427	-113.58672	41.582885
1428	-112.888599	41.671186
1429	-112.187427	41.755371
1430	-111.483337	41.83539
1431	-110.776463	41.911191
1432	-110.066946	41.982729
1433	-109.354929	42.049958
1434	-108.640559	42.112835
1435	-107.923986	42.171322
1436	-107.205363	42.22538
1437	-106.484845	42.274975
1438	-105.762592	42.320074
1439	-105.038764	42.360649
1440	-104.313525	42.396674
1441	-103.58704	42.428123
1442	-102.859477	42.454978
1443	-102.131004	42.47722
1444	-101.401791	42.494835
1445	-100.672011	42.507811
1446	-99.941834	42.516139
1447	-99.211435	42.519814
1448	-98.480985	42.518834
1449	-97.750658	42.513199
1450	-97.020627	42.502913
1451	-96.291065	42.487982
1452	-95.562143	42.468418
1453	-94.834033	42.444231
1454	-94.106903	42.415439
1455	-93.380922	42.38206
1456	-92.656257	42.344117
1457	-91.933073	42.301633
1458	-91.211531	42.254637
1459	-90.491792	42.203159
1460	-89.774013	42.147232
1461	-89.058349	42.086891
1462	-88.344952	42.022176
1463	-86.21983	41.802206
1464	-85.516952	41.720427
1465	-84.817049	41.634502
1466	-84.120251	41.544484
1467	-83.426686	41.450428
1468	-82.736475	41.352389
1469	-82.049736	41.250427
1470	-81.366585	41.144602
1471	-80.68713	41.034975
1472	-80.011476	40.92161
1473	-79.339725	40.804572
1474	-78.671974	40.683927
1475	-78.008314	40.559743
1476	-77.348833	40.432089
1477	-76.693614	40.301034
1478	-76.042736	40.166649
1479	-75.396274	40.029006
1480	-74.754297	39.888178
1481	-123.804529	40.296199
1482	-123.161504	40.44133
1483	-122.513835	40.583274
1484	-121.86159	40.721954
1485	-121.20484	40.857298
1486	-120.543663	40.989232
1487	-119.878141	41.117683
1488	-119.208359	41.242581
1489	-118.534409	41.363855
1490	-117.856387	41.481436
1491	-117.174391	41.595257
1492	-116.488528	41.705252
1493	-115.798906	41.811356
1494	-115.105639	41.913506
1495	-114.408846	42.01164
1496	-113.70865	42.105701
1497	-113.005177	42.195629
1498	-112.298559	42.28137
1499	-111.588932	42.362871
1500	-110.876435	42.440081
1501	-110.161212	42.512951
1502	-109.44341	42.581434
1503	-108.72318	42.645488
1504	-108.000677	42.70507
1505	-107.276058	42.760143
1506	-106.549483	42.810671
1507	-105.821117	42.856619
1508	-105.091125	42.89796
1509	-104.359676	42.934664
1510	-103.62694	42.966708
1511	-102.89309	42.994071
1512	-102.158301	43.016734
1513	-101.422749	43.034683
1514	-100.686609	43.047905
1515	-99.950061	43.056391
1516	-99.213282	43.060136
1517	-98.476451	43.059137
1518	-97.739747	43.053395
1519	-97.003349	43.042914
1520	-96.267435	43.0277
1521	-95.532183	43.007765
1522	-94.797768	42.983121
1523	-94.064366	42.953784
1524	-93.332151	42.919775
1525	-92.601295	42.881115
1526	-91.871967	42.837831
1527	-91.144335	42.78995
1528	-90.418564	42.737505
1529	-89.694817	42.680528
1530	-88.973252	42.619058
1531	-88.254026	42.553134
1532	-86.111893	42.329072
1533	-85.403516	42.245779
1534	-84.698207	42.158268
1535	-83.996097	42.066593
1536	-83.297319	41.97081
1537	-81.222197	41.659405
1538	-80.537949	41.547791
1539	-79.857614	41.432378
1540	-79.181295	41.313234
1541	-78.509089	41.190426
1542	-77.84109	41.064023
1543	-77.177387	40.934096
1544	-76.518065	40.800717
1545	-75.863203	40.66396
1546	-75.212876	40.523896
1547	-74.567154	40.380601
1548	-123.998491	40.786376
1549	-123.351728	40.934032
1550	-122.700196	41.078455
1551	-122.043963	41.219568
1552	-121.383102	41.357297
1553	-120.71769	41.491564
1554	-120.047811	41.622297
1555	-119.373551	41.749422
1556	-118.695003	41.872867
1557	-118.012264	41.992561
1558	-117.325436	42.108434
1559	-116.634625	42.220419
1560	-115.939942	42.328449
1561	-115.241505	42.43246
1562	-114.539435	42.532388
1563	-113.833856	42.628173
1564	-113.124899	42.719755
1565	-112.4127	42.807077
1566	-111.697397	42.890085
1567	-110.979133	42.968726
1568	-110.258057	43.04295
1569	-109.534319	43.112709
1570	-108.808075	43.177958
1571	-108.079484	43.238655
1572	-107.348708	43.294759
1573	-106.615913	43.346235
1574	-105.881268	43.393048
1575	-105.144943	43.435166
1576	-104.407113	43.472563
1577	-103.667954	43.505212
1578	-102.927644	43.533092
1579	-102.186363	43.556183
1580	-101.444293	43.574471
1581	-100.701617	43.587943
1582	-99.958518	43.59659
1583	-99.215181	43.600406
1584	-98.47179	43.599388
1585	-97.72853	43.593538
1586	-96.985587	43.582858
1587	-96.243143	43.567357
1588	-95.501384	43.547044
1589	-94.76049	43.521934
1590	-94.020642	43.492044
1591	-93.282021	43.457393
1592	-92.544804	43.418005
1593	-91.809165	43.373906
1594	-91.075278	43.325126
1595	-90.343313	43.271696
1596	-89.613437	43.213653
1597	-88.885815	43.151034
1598	-88.160607	43.083881
1599	-86.001027	42.85566
1600	-85.287013	42.770829
1601	-84.576163	42.681706
1602	-83.868612	42.588348
1603	-83.164495	42.490811
1604	-79.699736	41.94262
1605	-79.01875	41.821339
1606	-78.341996	41.696335
1607	-77.66957	41.567682
1608	-77.001562	41.435452
1609	-76.338057	41.299718
1610	-75.679135	41.160555
1611	-75.024873	41.018038
1612	-74.375341	40.872245
1613	-73.730606	40.723251
1614	-123.54672	41.425943
1615	-122.891257	41.572879
1616	-122.230964	41.716459
1617	-121.565914	41.856604
1618	-120.896185	41.993239
1619	-120.221862	42.126286
1620	-119.543032	42.25567
1621	-118.859789	42.381317
1622	-118.172232	42.503155
1623	-117.480463	42.621112
1624	-116.784593	42.735118
1625	-116.084734	42.845104
1626	-115.381006	42.951005
1627	-114.673532	43.052755
1628	-113.96244	43.150292
1629	-113.247866	43.243554
1630	-112.529946	43.332483
1631	-111.808823	43.417022
1632	-111.084645	43.497118
1633	-110.357564	43.572719
1634	-109.627735	43.643775
1635	-108.895318	43.71024
1636	-108.160477	43.77207
1637	-107.423379	43.829225
1638	-106.684195	43.881665
1639	-105.943099	43.929357
1640	-105.200267	43.972267
1641	-104.45588	44.010368
1642	-103.710119	44.043632
1643	-102.963169	44.072038
1644	-102.215214	44.095566
1645	-101.466444	44.1142
1646	-100.717047	44.127927
1647	-99.967213	44.136737
1648	-99.217133	44.140625
1649	-98.466997	44.139588
1650	-97.716997	44.133627
1651	-96.967324	44.122745
1652	-96.218168	44.106951
1653	-95.469719	44.086254
1654	-94.722164	44.06067
1655	-93.975692	44.030216
1656	-93.230487	43.994912
1657	-92.486733	43.954783
1658	-91.744611	43.909855
1659	-91.004299	43.86016
1660	-90.265972	43.80573
1661	-89.529804	43.746602
1662	-88.795963	43.682814
1663	-88.064617	43.614411
1664	-85.887138	43.381962
1665	-85.167346	43.295567
1666	-84.450818	43.204807
1667	-83.737693	43.109737
1668	-83.028109	43.010419
1669	-78.851972	42.328868
1670	-78.170576	42.201639
1671	-77.493632	42.070703
1672	-76.821233	41.936136
1673	-76.153465	41.798014
1674	-75.490409	41.656413
1675	-74.832141	41.51141
1676	-74.178732	41.363085
1677	-73.53025	41.211515
1678	-123.74661	41.91704
1679	-123.087147	42.066523
1680	-122.42272	42.212603
1681	-121.753403	42.3552
1682	-121.079275	42.494235
1683	-120.400419	42.629629
1684	-119.716926	42.761306
1685	-119.028889	42.889189
1686	-118.33641	43.013203
1687	-117.639593	43.133275
1688	-116.93855	43.249333
1689	-116.233396	43.361307
1690	-115.524252	43.469127
1691	-114.811246	43.572729
1692	-114.094509	43.672046
1693	-113.374178	43.767016
1694	-112.650394	43.857578
1695	-111.923305	43.943675
1696	-111.193061	44.025251
1697	-110.459819	44.102252
1698	-109.723739	44.174627
1699	-108.984985	44.242329
1700	-108.243726	44.305313
1701	-107.500136	44.363535
1702	-106.754389	44.416958
1703	-106.006665	44.465544
1704	-105.257147	44.509261
1705	-104.506021	44.548078
1706	-103.753474	44.581969
1707	-102.999697	44.61091
1708	-102.244882	44.634882
1709	-101.489223	44.653868
1710	-100.732915	44.667854
1711	-99.976155	44.676831
1712	-99.219141	44.680793
1713	-98.462069	44.679736
1714	-97.705138	44.673662
1715	-96.948544	44.662575
1716	-96.192486	44.646482
1717	-95.437158	44.625395
1718	-94.682757	44.599328
1719	-93.929474	44.5683
1720	-93.177503	44.532331
1721	-92.427031	44.491448
1722	-91.678246	44.445677
1723	-90.931333	44.39505
1724	-90.186472	44.339601
1725	-89.443842	44.279369
1726	-88.703618	44.214393
1727	-87.965969	44.144717
1728	-85.770131	43.907969
1729	-85.044416	43.819984
1730	-84.322068	43.727559
1731	-83.603233	43.630751
1732	-82.888051	43.529622
1733	-78.680838	42.835806
1734	-77.994702	42.706316
1735	-77.31315	42.573065
1736	-76.636275	42.436128
1737	-75.964162	42.295583
1738	-75.296895	42.15151
1739	-74.63455	42.003987
1740	-73.977199	41.853096
1741	-73.324908	41.698916
1742	-72.67774	41.541531
1743	-72.03575	41.381021
1744	-123.951531	42.407298
1745	-123.288001	42.559363
1746	-122.619367	42.707978
1747	-121.945704	42.853061
1748	-121.267092	42.994531
1749	-120.583614	43.132307
1750	-119.895363	43.266311
1751	-119.202433	43.396463
1752	-118.504927	43.522687
1753	-117.802951	43.644907
1754	-117.096618	43.763049
1755	-116.386048	43.877042
1756	-115.671363	43.986814
1757	-114.952693	44.092297
1758	-114.230173	44.193424
1759	-113.503944	44.290131
1760	-112.77415	44.382354
1761	-112.040942	44.470035
1762	-111.304476	44.553116
1763	-110.564913	44.631541
1764	-109.822417	44.705259
1765	-109.077158	44.77422
1766	-108.329309	44.838377
1767	-107.579049	44.897687
1768	-106.82656	44.95211
1769	-106.072026	45.001607
1770	-105.315637	45.046144
1771	-104.557583	45.085691
1772	-103.79806	45.12022
1773	-103.037264	45.149707
1774	-102.275393	45.174131
1775	-101.51265	45.193476
1776	-100.749235	45.207726
1777	-99.985352	45.216873
1778	-99.221206	45.220909
1779	-98.457	45.219833
1780	-97.69294	45.213644
1781	-96.929229	45.202347
1782	-96.166073	45.18595
1783	-95.403672	45.164465
1784	-94.64223	45.137907
1785	-93.881945	45.106294
1786	-93.123017	45.069649
1787	-92.365641	45.027996
1788	-91.61001	44.981367
1789	-90.856314	44.929791
1790	-90.104741	44.873306
1791	-89.355475	44.81195
1792	-88.608695	44.745764
1793	-85.649905	44.433671
1794	-84.918116	44.34407
1795	-84.189805	44.249951
1796	-78.505217	43.342131
1797	-77.814245	43.210348
1798	-77.127992	43.074746
1799	-76.446553	42.935405
1800	-75.770015	42.792404
1801	-75.09846	42.645823
1802	-74.431967	42.495745
1803	-73.770607	42.342253
1804	-73.114447	42.185428
1805	-72.463547	42.025356
1806	-71.817966	41.86212
1807	-71.177753	41.695805
1808	-124.161623	42.89669
1809	-123.493957	43.051372
1810	-122.821043	43.202559
1811	-122.142955	43.350164
1812	-121.459773	43.494105
1813	-120.771584	43.634298
1814	-120.078478	43.770664
1815	-119.380554	43.90312
1816	-118.677913	44.031588
1817	-117.970665	44.155991
1818	-117.258925	44.276251
1819	-116.542814	44.392296
1820	-115.822458	44.504051
1821	-115.09799	44.611447
1822	-114.369547	44.714415
1823	-113.637274	44.812887
1824	-112.90132	44.906801
1825	-112.161838	44.996093
1826	-111.41899	45.080706
1827	-110.67294	45.160581
1828	-109.923859	45.235665
1829	-109.17192	45.305908
1830	-108.417304	45.37126
1831	-107.660193	45.431677
1832	-106.900776	45.487117
1833	-106.139243	45.537542
1834	-105.375791	45.582916
1835	-104.610615	45.623206
1836	-103.843919	45.658385
1837	-103.075905	45.688428
1838	-102.306778	45.713313
1839	-101.536748	45.733022
1840	-100.766023	45.747542
1841	-99.994813	45.756861
1842	-99.22333	45.760974
1843	-98.451786	45.759877
1844	-97.680392	45.753571
1845	-96.909361	45.742061
1846	-96.138903	45.725355
1847	-95.369227	45.703464
1848	-94.600544	45.676405
1849	-93.83306	45.644196
1850	-93.066979	45.606862
1851	-92.302505	45.564427
1852	-91.539837	45.516922
1853	-90.779172	45.464381
1854	-90.020703	45.40684
1855	-89.26462	45.34434
1856	-88.511109	45.276922
1857	-87.760351	45.204635
1858	-84.788338	44.867815
1859	-84.053915	44.771974
1860	-83.323237	44.6716
1861	-76.25193	43.433944
1862	-75.570883	43.28845
1863	-74.894965	43.139327
1864	-74.224252	42.986658
1865	-73.558816	42.830529
1866	-72.898725	42.671023
1867	-72.24404	42.508229
1868	-71.594816	42.34223
1869	-70.951104	42.173115
1870	-123.70516	43.542526
1871	-123.027891	43.69632
1872	-122.345299	43.846484
1873	-121.657463	43.992933
1874	-120.964471	44.135581
1875	-120.266414	44.274344
1876	-119.563391	44.409141
1877	-118.855507	44.539889
1878	-118.142873	44.666509
1879	-117.425605	44.788922
1880	-116.703827	44.907052
1881	-115.977667	45.020825
1882	-115.247262	45.130166
1883	-114.512753	45.235005
1884	-113.774287	45.335275
1885	-113.032017	45.430908
1886	-112.286102	45.52184
1887	-111.536707	45.608011
1888	-110.784	45.689363
1889	-110.028159	45.765838
1890	-109.269361	45.837386
1891	-108.507793	45.903955
1892	-107.743644	45.9655
1893	-106.977108	46.021978
1894	-106.208382	46.073347
1895	-105.437667	46.119573
1896	-104.665169	46.160621
1897	-103.891096	46.196462
1898	-103.115658	46.227071
1899	-102.339068	46.252426
1900	-101.561542	46.272507
1901	-100.783295	46.287301
1902	-100.004547	46.296797
1903	-99.225516	46.300988
1904	-98.446421	46.29987
1905	-97.667482	46.293445
1906	-96.888919	46.281717
1907	-96.110949	46.264695
1908	-95.333791	46.242391
1909	-94.55766	46.214821
1910	-93.78277	46.182006
1911	-93.009335	46.143969
1912	-92.237563	46.100737
1913	-91.467661	46.052341
1914	-90.699832	45.998816
1915	-89.934277	45.940199
1916	-89.171192	45.876533
1917	-88.410768	45.807862
1918	-87.653193	45.734233
1919	-84.654966	45.391207
1920	-83.914279	45.293614
1921	-76.052262	43.931723
1922	-75.366624	43.783699
1923	-74.686264	43.631996
1924	-74.011259	43.476699
1925	-73.341683	43.317895
1926	-72.6776	43.155673
1927	-72.019073	42.990118
1928	-71.366156	42.821322
1929	-70.7189	42.649371
1930	-123.921761	44.032795
1931	-123.240063	44.189236
1932	-122.552886	44.341997
1933	-121.86031	44.490991
1934	-121.162422	44.636131
1935	-120.459315	44.77733
1936	-119.75109	44.914504
1937	-119.037852	45.047569
1938	-118.319714	45.176443
1939	-117.596795	45.301044
1940	-116.869221	45.421295
1941	-116.137123	45.537118
1942	-115.40064	45.648439
1943	-114.659917	45.755183
1944	-113.915105	45.857281
1945	-113.16636	45.954664
1946	-112.413847	46.047266
1947	-111.657734	46.135024
1948	-110.898197	46.217879
1949	-110.135415	46.295771
1950	-109.369574	46.368648
1951	-108.600865	46.436458
1952	-107.829484	46.499152
1953	-107.05563	46.556686
1954	-106.279509	46.609019
1955	-105.501328	46.656113
1956	-104.721299	46.697933
1957	-103.939638	46.73445
1958	-103.156563	46.765637
1959	-102.372295	46.79147
1960	-101.587055	46.811931
1961	-100.80107	46.827005
1962	-100.014564	46.83668
1963	-99.227765	46.84095
1964	-98.4409	46.839811
1965	-97.654197	46.833264
1966	-96.867883	46.821315
1967	-96.082184	46.803971
1968	-95.297326	46.781245
1969	-94.513533	46.753155
1970	-93.731027	46.719721
1971	-92.950027	46.680968
1972	-92.17075	46.636923
1973	-91.393411	46.587619
1974	-90.618219	46.533091
1975	-89.845382	46.473379
1976	-89.075102	46.408525
1977	-88.307577	46.338575
1978	-87.543001	46.26358
1979	-86.781563	46.183591
1980	-86.023446	46.098664
1981	-75.157087	44.278125
1982	-74.472208	44.123803
1983	-73.79284	43.96584
1984	-73.119056	43.804325
1985	-72.450922	43.639346
1986	-71.788498	43.470995
1987	-71.131839	43.299362
1988	-123.457715	44.681278
1989	-122.765872	44.836676
1990	-122.068468	44.988255
1991	-121.365592	45.135925
1992	-120.657336	45.279599
1993	-119.943802	45.419189
1994	-119.225098	45.554608
1995	-118.501337	45.685773
1996	-117.772642	45.8126
1997	-117.039139	45.935008
1998	-116.300964	46.052917
1999	-115.558259	46.166251
2000	-114.811171	46.274934
2001	-114.059855	46.378893
2002	-113.304473	46.478058
2003	-112.545193	46.57236
2004	-111.782188	46.661735
2005	-111.015638	46.746121
2006	-110.24573	46.825458
2007	-109.472655	46.899689
2008	-108.69661	46.968763
2009	-107.917796	47.032628
2010	-107.136421	47.09124
2011	-106.352696	47.144554
2012	-105.566836	47.192534
2013	-104.779062	47.235142
2014	-103.989595	47.272347
2015	-103.198662	47.304122
2016	-102.406492	47.330444
2017	-101.613315	47.351292
2018	-100.819364	47.366652
2019	-100.024874	47.37651
2020	-99.23008	47.380861
2021	-98.435218	47.379701
2022	-97.640523	47.37303
2023	-96.846231	47.360854
2024	-96.052578	47.343182
2025	-95.259796	47.320026
2026	-94.468119	47.291406
2027	-93.677776	47.257341
2028	-92.888994	47.217856
2029	-92.101999	47.172983
2030	-88.976256	46.940308
2031	-88.201437	46.869057
2032	-85.896075	46.624705
2033	-85.134617	46.533247
2034	-84.376957	46.436889
2035	-74.942117	44.7717
2036	-74.25264	44.614721
2037	-73.568837	44.454053
2038	-72.89078	44.289786
2039	-72.218535	44.122013
2040	-71.55216	43.950826
2041	-70.891711	43.776319
2042	-70.237234	43.598584
2043	-123.681008	45.172419
2044	-122.984419	45.330493
2045	-122.2821	45.484697
2046	-121.574141	45.634938
2047	-120.860636	45.781126
2048	-120.141686	45.923171
2049	-119.417401	46.060984
2050	-118.687897	46.194479
2051	-117.953297	46.323569
2052	-117.213731	46.448172
2053	-116.469338	46.568204
2054	-115.720261	46.683588
2055	-114.966654	46.794244
2056	-114.208673	46.900098
2057	-113.446486	47.001078
2058	-112.680264	47.097113
2059	-111.910187	47.188135
2060	-111.13644	47.274081
2061	-110.359214	47.354889
2062	-109.578707	47.430502
